0001-01-01,261,0,0
0002-01-01,261,0,0
0003-01-01,261,0,0
0004-01-01,287,0,0
0006-01-01,287,0,0
0007-01-01,287,0,0
0008-01-01,287,0,0
0009-01-01,287,0,0
0010-01-01,287,0,0
0012-01-01,287,0,0
0013-01-01,314,0,0
0014-01-01,314,0,0
0015-01-01,314,0,0
0017-01-01,314,0,0
0018-01-01,314,0,0
0019-01-01,314,0,0
0020-01-01,341,0,0
0022-01-01,341,0,0
0023-01-01,341,0,0
0024-01-01,341,0,0
0025-01-01,341,0,0
0027-01-01,368,0,0
0028-01-01,368,0,0
0029-01-01,394,0,0
0030-01-01,421,0,0
0031-01-01,421,0,0
0033-01-01,448,0,0
0034-01-01,475,0,0
0035-01-01,501,0,0
0036-01-01,528,0,0
0038-01-01,555,0,0
0039-01-01,581,0,0
0040-01-01,608,0,0
0041-01-01,635,0,0
0043-01-01,662,0,0
0044-01-01,688,0,0
0045-01-01,715,0,0
0046-01-01,742,0,0
0047-01-01,769,0,0
0049-01-01,769,0,0
0050-01-01,769,0,0
0051-01-01,769,0,0
0052-01-01,769,0,0
0054-01-01,769,0,0
0055-01-01,742,0,0
0056-01-01,742,0,0
0057-01-01,742,0,0
0059-01-01,742,0,0
0060-01-01,742,0,0
0061-01-01,742,0,0
0062-01-01,742,0,0
0064-01-01,769,0,0
0065-01-01,769,0,0
0066-01-01,795,0,0
0067-01-01,795,0,0
0068-01-01,849,0,0
0070-01-01,849,0,0
0071-01-01,876,0,0
0072-01-01,902,0,0
0073-01-01,929,0,0
0075-01-01,956,0,0
0076-01-01,982,0,0
0077-01-01,982,0,0
0078-01-01,1040,0,0
0080-01-01,1040,0,0
0081-01-01,1060,0,0
0082-01-01,1090,0,0
0083-01-01,1090,0,0
0084-01-01,1090,0,0
0086-01-01,1090,0,0
0087-01-01,1120,0,0
0088-01-01,1120,0,0
0089-01-01,1120,0,0
0091-01-01,1140,0,0
0092-01-01,1170,0,0
0093-01-01,1220,0,0
0094-01-01,1250,0,0
0096-01-01,1280,0,0
0097-01-01,1300,0,0
0098-01-01,1360,0,0
0099-01-01,1380,0,0
0100-01-01,1380,0,0
0102-01-01,1440,0,0
0103-01-01,1440,0,0
0104-01-01,1460,0,0
0105-01-01,1490,0,0
0107-01-01,1490,0,0
0108-01-01,1520,0,0
0109-01-01,1520,0,0
0110-01-01,1540,0,0
0112-01-01,1540,0,0
0113-01-01,1540,0,0
0114-01-01,1570,0,0
0115-01-01,1570,0,0
0117-01-01,1570,0,0
0118-01-01,1600,0,0
0119-01-01,1600,0,0
0120-01-01,1600,0,0
0121-01-01,1600,0,0
0123-01-01,1620,0,0
0124-01-01,1620,0,0
0125-01-01,1650,0,0
0126-01-01,1680,0,0
0128-01-01,1700,0,0
0129-01-01,1730,0,0
0130-01-01,1760,0,0
0131-01-01,1780,0,0
0133-01-01,1840,0,0
0134-01-01,1860,0,0
0135-01-01,1920,0,0
0136-01-01,1970,0,0
0137-01-01,2000,0,0
0139-01-01,2000,0,0
0140-01-01,2050,0,0
0141-01-01,2050,0,0
0142-01-01,2080,0,0
0144-01-01,2110,0,0
0145-01-01,2110,0,0
0146-01-01,2110,0,0
0147-01-01,2130,0,0
0149-01-01,2130,0,0
0150-01-01,2130,0,0
0151-01-01,2130,0,0
0152-01-01,2160,0,0
0154-01-01,2160,0,0
0155-01-01,2190,0,0
0156-01-01,2210,0,0
0157-01-01,2270,0,0
0158-01-01,2290,0,0
0160-01-01,2320,0,0
0161-01-01,2370,0,0
0162-01-01,2370,0,0
0163-01-01,2350,0,0
0165-01-01,2350,0,0
0166-01-01,2320,0,0
0167-01-01,2290,0,0
0168-01-01,2290,0,0
0170-01-01,2270,0,0
0171-01-01,2190,0,0
0172-01-01,2080,0,0
0173-01-01,1920,0,0
0174-01-01,1760,0,0
0176-01-01,1620,0,0
0177-01-01,1520,0,0
0178-01-01,1410,0,0
0179-01-01,1300,0,0
0181-01-01,1250,0,0
0182-01-01,1250,0,0
0183-01-01,1220,0,0
0184-01-01,1200,0,0
0186-01-01,1200,0,0
0187-01-01,1170,0,0
0188-01-01,1170,0,0
0189-01-01,1170,0,0
