0572-01-01,2.2798,0,0
0571-01-01,2.2798,0,0
0570-01-01,2.2798,0,0
0568-01-01,2.295,0,0
0567-01-01,2.295,0,0
0566-01-01,2.295,0,0
0565-01-01,2.295,0,0
0563-01-01,2.3101,0,0
0562-01-01,2.3101,0,0
0561-01-01,2.3102,0,0
0560-01-01,2.3253,0,0
0558-01-01,2.3253,0,0
0557-01-01,2.3253,0,0
0556-01-01,2.3253,0,0
0555-01-01,2.3404,0,0
0554-01-01,2.3405,0,0
0552-01-01,2.3405,0,0
0551-01-01,2.3556,0,0
0550-01-01,2.3556,0,0
0549-01-01,2.3556,0,0
0547-01-01,2.3708,0,0
0546-01-01,2.3708,0,0
0545-01-01,2.3708,0,0
0544-01-01,2.3708,0,0
0542-01-01,2.3859,0,0
0541-01-01,2.3859,0,0
0540-01-01,2.386,0,0
0539-01-01,2.3709,0,0
0537-01-01,2.3709,0,0
0536-01-01,2.3709,0,0
0535-01-01,2.3558,0,0
0534-01-01,2.3558,0,0
0532-01-01,2.3407,0,0
0531-01-01,2.3407,0,0
0530-01-01,2.3408,0,0
0529-01-01,2.3408,0,0
0527-01-01,2.3408,0,0
0526-01-01,2.3408,0,0
0525-01-01,2.3408,0,0
0524-01-01,2.3408,0,0
0522-01-01,2.3409,0,0
0521-01-01,2.3409,0,0
0520-01-01,2.3409,0,0
0519-01-01,2.3409,0,0
0517-01-01,2.3409,0,0
0516-01-01,2.3409,0,0
0515-01-01,2.3409,0,0
0514-01-01,2.341,0,0
0513-01-01,2.3259,0,0
0511-01-01,2.3259,0,0
0510-01-01,2.3259,0,0
0509-01-01,2.3259,0,0
0508-01-01,2.3259,0,0
0506-01-01,2.326,0,0
0505-01-01,2.3109,0,0
0504-01-01,2.3109,0,0
0503-01-01,2.3109,0,0
0501-01-01,2.3109,0,0
0500-01-01,2.3109,0,0
0499-01-01,2.3109,0,0
0498-01-01,2.311,0,0
0496-01-01,2.311,0,0
0495-01-01,2.2959,0,0
0494-01-01,2.2959,0,0
0493-01-01,2.2959,0,0
0491-01-01,2.2959,0,0
0490-01-01,2.2959,0,0
