0563-01-01,1.05,0,0
0562-01-01,1.05,0,0
0561-01-01,1.05,0,0
0559-01-01,1.05,0,0
0558-01-01,1.05,0,0
0557-01-01,1.05,0,0
0555-01-01,1.05,0,0
0554-01-01,1.05,0,0
0553-01-01,1.05,0,0
0551-01-01,1.05,0,0
0550-01-01,1.05,0,0
0549-01-01,1.05,0,0
0547-01-01,1.05,0,0
0546-01-01,1.05,0,0
0545-01-01,1.05,0,0
0543-01-01,1.05,0,0
0542-01-01,1.05,0,0
0541-01-01,1.05,0,0
0539-01-01,1.05,0,0
0538-01-01,1.05,0,0
0536-01-01,1.05,0,0
0535-01-01,1.05,0,0
0534-01-01,1.05,0,0
0532-01-01,1.12,0,0
0531-01-01,1.12,0,0
0530-01-01,1.12,0,0
0528-01-01,1.12,0,0
0527-01-01,1.12,0,0
0526-01-01,1.12,0,0
0524-01-01,1.12,0,0
0523-01-01,1.12,0,0
0522-01-01,1.12,0,0
0520-01-01,1.12,0,0
0519-01-01,1.12,0,0
0518-01-01,1.12,0,0
0516-01-01,1.12,0,0
0515-01-01,1.18,0,0
0513-01-01,1.18,0,0
0512-01-01,1.18,0,0
0511-01-01,1.18,0,0
0509-01-01,1.18,0,0
0508-01-01,1.18,0,0
0507-01-01,1.18,0,0
0505-01-01,1.18,0,0
0504-01-01,1.18,0,0
0503-01-01,1.18,0,0
0501-01-01,1.18,0,0
0500-01-01,1.18,0,0
0499-01-01,1.18,0,0
0497-01-01,1.18,0,0
0496-01-01,1.18,0,0
0495-01-01,1.18,0,0
0493-01-01,1.18,0,0
0492-01-01,1.18,0,0
0490-01-01,1.18,0,0
0489-01-01,1.18,0,0
0488-01-01,1.18,0,0
0486-01-01,1.18,0,0
0485-01-01,1.18,0,0
0484-01-01,1.18,0,0
0482-01-01,1.18,0,0
0481-01-01,1.18,0,0
0480-01-01,1.18,0,0
0478-01-01,1.18,0,0
0477-01-01,1.18,0,0
0476-01-01,1.18,0,0
0474-01-01,1.18,0,0
0473-01-01,1.18,0,0
0472-01-01,1.18,0,0
0470-01-01,1.18,0,0
0469-01-01,1.18,0,0
0467-01-01,1.18,0,0
0466-01-01,1.18,0,0
0465-01-01,1.18,0,0
0463-01-01,1.18,0,0
0462-01-01,1.18,0,0
0461-01-01,1.18,0,0
0459-01-01,1.25,0,0
0458-01-01,1.32,0,0
0457-01-01,1.38,0,0
0455-01-01,1.38,0,0
0454-01-01,1.45,0,0
