0002-01-01,708.92,0,0
0003-01-01,708.91,0,0
0004-01-01,708.91,0,0
0005-01-01,708.9,0,0
0006-01-01,708.89,0,0
0007-01-01,708.89,0,0
0008-01-01,708.89,0,0
0009-01-01,708.87,0,0
0010-01-01,708.86,0,0
0011-01-01,708.85,0,0
0012-01-01,708.82,0,0
0013-01-01,708.79,0,0
0014-01-01,708.77,0,0
0015-01-01,708.76,0,0
0016-01-01,708.74,0,0
0017-01-01,708.65,0,0
0018-01-01,708.57,0,0
0019-01-01,708.46,0,0
0020-01-01,708.37,0,0
0021-01-01,708.31,0,0
0022-01-01,708.25,0,0
0023-01-01,708.21,0,0
0024-01-01,708.16,0,0
0025-01-01,708.1,0,0
0026-01-01,708.05,0,0
0027-01-01,707.99,0,0
0028-01-01,707.95,0,0
0029-01-01,707.9,0,0
0030-01-01,707.86,0,0
0031-01-01,707.84,0,0
0032-01-01,707.82,0,0
0033-01-01,707.78,0,0
0034-01-01,707.77,0,0
0035-01-01,707.76,0,0
0036-01-01,707.75,0,0
0037-01-01,707.74,0,0
0038-01-01,707.74,0,0
0039-01-01,707.73,0,0
0040-01-01,707.73,0,0
0041-01-01,707.73,0,0
0042-01-01,707.72,0,0
0043-01-01,707.72,0,0
0044-01-01,707.72,0,0
0045-01-01,707.71,0,0
0046-01-01,707.71,0,0
0047-01-01,707.71,0,0
0048-01-01,707.71,0,0
0049-01-01,707.72,0,0
0050-01-01,707.73,0,0
0051-01-01,707.74,0,0
0052-01-01,707.74,0,0
0053-01-01,707.75,0,0
0054-01-01,707.75,0,0
0055-01-01,707.76,0,0
0056-01-01,707.77,0,0
0057-01-01,707.78,0,0
0058-01-01,707.78,0,0
0059-01-01,707.78,0,0
0060-01-01,707.78,0,0
0061-01-01,707.78,0,0
0062-01-01,707.78,0,0
0063-01-01,707.78,0,0
0064-01-01,707.78,0,0
0065-01-01,707.77,0,0
0066-01-01,707.76,0,0
0067-01-01,707.72,0,0
0068-01-01,707.69,0,0
0069-01-01,707.66,0,0
0070-01-01,707.59,0,0
0071-01-01,707.55,0,0
0072-01-01,707.51,0,0
0073-01-01,707.48,0,0
0074-01-01,707.43,0,0
0075-01-01,707.41,0,0
0076-01-01,707.39,0,0
0077-01-01,707.37,0,0
0078-01-01,707.36,0,0
0079-01-01,707.34,0,0
0080-01-01,707.33,0,0
0081-01-01,707.31,0,0
0082-01-01,707.3,0,0
